item	site	category	subcategory	description
Black Knight Shield	Dark Souls Wiki	Shields	Standard Shields	"""Shield of the Black Knights that wander Lordan. A flowing canal is chiseled deeply into its face.""
""Long ago, the black knights faced the chaos demons, and were charred black, but their shields became highly resistant to fire.""
"
Crest Shield	Dark Souls Wiki	Shields	Standard Shields	"""Shield of a nameless knight, likely a high-ranking knight of Astora.""
""One of the enchanted blue shields. The Crest Shield greatly reduces magic damage.""
"
Sunlight Shield	Dark Souls Wiki	Shields	Standard Shields	"""Shield of Solaire of Astora, Knight of Sunlight. Decorated with a holy symbol, but Solaire illustrated it himself, and it has no divine powers of its own.
As it turns out, Solaire's incredible prowess is a product of his own training, and nothing else.""
"
Dragonclaw Shield	Elden Ring Wiki	Shields	Greatshields	"Greatshield said to have been whittled from the claw of a great, ancient dragon, wielded by grotesque Tree Sentinels who yet serve the Erdtree.
Imbued with lightning.
"
Round Shield	Elden Ring Wiki	Shields	Medium Shields	"A wooden roundshield that has been reinforced with metal.
Comparatively light for its size, this shield is easy to handle butlacks a true metal shield's ability to negate damage.
"
Beastman's Jar-Shield	Elden Ring Wiki	Shields	Medium Shields	"Shield fashioned from a tall broken jar carried by the beastmen of Farum Azula. There is a particular knack to wielding it.The beastmen have always fired earthenware jars for the express purpose of making shields. Such are their ways, strange though they are.
"
Horse Crest Wooden Shield	Elden Ring Wiki	Shields	Medium Shields	"A tall, medium-sized wooden shield. Light for its size,and easy to handle.
The circular horsehead design evokes a swift gallop.
"
Spiked Palisade Shield	Elden Ring Wiki	Shields	Greatshields	
Marred Leather Shield	Elden Ring Wiki	Shields	Medium Shields	"Leather shield of Stormveil soldiers. Miuch like the castle,it is marred by mottling and thorns.
Some say it is the curse of grafting which causes such affliction,while others talk of its root being something altogether moresinister hidden deep within the castle.
"
Large Leather Shield	Elden Ring Wiki	Shields	Medium Shields	"A round shield covered in leather. One of the larger categories of medium-sized shield.
Though its damage negation may be lacking compared to a metal shield, it can handle wider range of attack affinities.
"
Coil Shield	Elden Ring Wiki	Shields	Small Shields	"Armament designed for gladitorial combat. rises above its peers as a particularly showy specimen.The sculpted bronze snake is a poisonous breed, boosting the weilder's resistance to poison.
"
Redmane Greatshield	Elden Ring Wiki	Shields	Greatshields	"Greatshield shaped like a fang, featuring the crest of red-maned lion. Carried by the Redmane Knights who fought alongside Radahn.
"
Carian Knight's Shield	Elden Ring Wiki	Shields	Medium Shields	"A teardrop-shaped shield embedded with blue glintstones.Carried by knights who served the Carian royal family.Excels when facing magic or holy attacks. Just who were theseknights preparing to fight?
"
Blue Crest Heater Shield	Elden Ring Wiki	Shields	Medium Shields	"A medium-sized metal shield. Easier to handle than a kite shield. 
The crest represents a forest and river.
"
Visage Shield	Elden Ring Wiki	Shields	Greatshields	"Tricksome bronze shield depicting the face of a Fire Giant.Several tongues leap from its open mouth.
The dreadful visage and burning flames are designed to remind one of the horror of facing a Fire Giant. In other words, this shield has an instructional function.
"
Golden Beast Crest Shield	Elden Ring Wiki	Shields	Greatshields	"Shield of dull gold with a beast engraved as its crest. Lighter thanmost greatshields, and subsequently easier to wield.
The beast depicted is Serosh, aged counselor who guides thegolden lineage.
"
Marred Wooden Shield	Elden Ring Wiki	Shields	Medium Shields	"""Wooden shield of the Stormveil soldiers. Much like the castle, it is marred by mottling and thorns. 
Some say it is the curse of grafting which causes such affliction, while others talk of its root being something altogether more sinister hidden deep within the castle.""
"
Great Turtle Shell	Elden Ring Wiki	Shields	Medium Shields	"Shield fashioned from a great turtle shell. The natural curvehelps it contend with foes' attacks.
The turtle is a symbol of tirelessness, and this shieldboosts stamina recovery speed.
"
Ice Crest Shield	Elden Ring Wiki	Shields	Small Shields	"Small metal roundshield. Heavier than a wooden shield,but boasts higher damage negation.
The ice crest originates from a Carian princess. Though the effectis slight, it boosts magic damage negation and resistance to frost.
"
Black Leather Shield	Elden Ring Wiki	Shields	Medium Shields	"Roundshield covered in black leather. On the larger side for a
medium-sized shield.
From the north, this shield depicts the polar star in rivets of gold.
The inside is lined with fur, protecting the carrier from frost.
"
Kite Shield	Elden Ring Wiki	Shields	Medium Shields	"A standard medium-sized metal shield.
Metal shields reliably negate physical damage when guarding,a trait which made them highly trusted on the battlefield.
"
Hawk Crest Wooden Shield	Elden Ring Wiki	Shields	Medium Shields	"A tall, medium-sized wooden shield. Light for its size,and easy to handle.
Adorned with a long-forgotten crest of Stormveil,ancient in design.
"
Beast Crest Heater Shield	Elden Ring Wiki	Shields	Medium Shields	"A medium-sized metal shield. Easier to handle than a kite shield.
Features a beast as its crest, serving to remind warriors not tosuccumb to the arousal of battle. Fight with passion, but becomenot its prisoner.
"
Twinbird Kite Shield	Elden Ring Wiki	Shields	Medium Shields	"Shield featuring a vividly painted twinbird.The twinbird is said to be the envoy of an outer god, and mother of the Deathbirds.At dwindling levels of HP, this shield slightly boosts both attack and defense.
"
Smoldering Shield	Elden Ring Wiki	Shields	Small Shields	"Small shield made upon Mt. Gelmir forged from uncooling lava.Resists frost with its heat, and can even be used to deal fire damage if wielded as a weapon.
"
Gilded Greatshield	Elden Ring Wiki	Shields	Greatshields	"Metal greatshield coated with gold. Carried by knights loyal to
Godrick.
The red tinge in the gold coat mirrors the primordial matter that
became the Erdtree. The color of homeward yearning.
"
Jellyfish Shield	Elden Ring Wiki	Shields	Greatshields	
Inverted Hawk Towershield	Elden Ring Wiki	Shields	Greatshields	"An iron greatshield large enough to cover the entire body. Features an inverted hawk crest.Greatshields boast high damage negation and guard capacity, making enemy attacks easy to repel.
"
Scripture Wooden Shield	Elden Ring Wiki	Shields	Small Shields	"A small, wooden roundshield. It is light and easy to handle, but cannot offer the damage negation of a metal shield.
An ancient cipher engraving lines the circumference. Though it isn't much, it boosts holy damage negation.
"
Pillory Shield	Elden Ring Wiki	Shields	Small Shields	"Pillory made to punish serious felons, used as a shield. Though made of good, sturdy wood, it is only a makeshift tool and performs as such.
Perhaps due to its use as a device with which the guilty were made to endure prolonged suffering, it raises vitality.
"
Red Crest Heater Shield	Elden Ring Wiki	Shields	Medium Shields	"A medium-sized metal shield. Easier to handle than a kite shield.The crest symbolizes red wings.
"
Gilded Iron Shield	Elden Ring Wiki	Shields	Small Shields	"Small metal roundshield. Heavier than a wooden shield, but boasts higher damage negation.
Though the gold leaf is peeling and the effect is slight,it still boosts holy damage negation.
"
Rickety Shield	Elden Ring Wiki	Shields	Small Shields	"A creaky old wooden shield, circular in shape. Roughly reinforced with vines or some such.
There are countless other shields available of better make. This piece of scrap isn't worth the effort of equipping.
"
Red Thorn Roundshield	Elden Ring Wiki	Shields	Small Shields	"A small, wooden roundshield. It is light and easy to use, but cannot offer the damage negation of a metal shield.Its emblem is an ancient red thorn design. Though it isn't much, it boosts fire damage negation.
"
Sun Realm Shield	Elden Ring Wiki	Shields	Medium Shields	"Shield of honor depicting a city crowned by the sun. It has seen better days.Much like the wear upon the shield, the Seat of the Sun is long faded away.
"
Heater Shield	Elden Ring Wiki	Shields	Medium Shields	"A medium-sized metal shield, comparatively easy to handle. 
Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield. 
"
Crucible Hornshield	Elden Ring Wiki	Shields	Greatshields	"Greatshield of red-tinged gold carried by Crucible Knights.
Features a great horn.
An ancient holiness dwells within. The crucible horn skewers foes when performing shield bashes.
"
Blue-White Wooden Shield	Elden Ring Wiki	Shields	Small Shields	"Small wooden roundshield that has been reinforced with metal.It is light and easy to handle, but cannot offer the damage negationof a true metal shield.
The design is said to represent the stars of the night sky,portending fate.
"
Brass Shield	Elden Ring Wiki	Shields	Medium Shields	"On the larger side for medium-sized shield, the face has beencovered in brass.
Commonly employed in the Shattering.
"
